Policy,Category,Indicator,Unit,rank,score
C7_Restrictions on internal movement,Environment,Electric power consumption ,kWh per capita,2,0.08122270946583049
C7_Restrictions on internal movement,Environment,Electricity production from coal sources ,percent of total,3,0.06638451145178643
C7_Restrictions on internal movement,Environment,"Energy imports, net ",percent of energy use,4,0.06535170631572348
C7_Restrictions on internal movement,Environment,Renewable energy consumption ,percent of total final energy consumption,5,0.06516135964006961
C7_Restrictions on internal movement,Environment,CO2 emissions (kt),kt,6,0.06181339560697239
C7_Restrictions on internal movement,Environment,Energy use ,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",7,0.060613129334901844
C7_Restrictions on internal movement,Environment,"Adjusted net savings, including particulate emission damage",percent of GNI,8,0.05952229434394661
C7_Restrictions on internal movement,Environment,"PM2.5 air pollution, mean annual exposure",micrograms per cubic meter,9,0.05574440603698686
C7_Restrictions on internal movement,Environment,Energy use (kg of oil equivalent per capita),kg of oil equivalent per capita,10,0.05285075522410264
C7_Restrictions on internal movement,Environment,Fossil fuel energy consumption,percent of total,11,0.05270218257488687
C7_Restrictions on internal movement,Environment,Electricity production from oil sources,percent of total,12,0.04878150449907976
C7_Restrictions on internal movement,Environment,People using at least basic sanitation services ,percent of population,13,0.0464166527418342
C7_Restrictions on internal movement,Environment,Access to electricity ,percent of population,14,0.04627438058881871
C7_Restrictions on internal movement,Environment,CO2 emissions (metric tons per capita),metric tons per capita,15,0.04448332794122191
C7_Restrictions on internal movement,Environment,"Electricity production from renewable sources, excluding hydroelectric",kWh,16,0.03733487354975033
C7_Restrictions on internal movement,Environment,Electricity production from nuclear sources ,percent of total,17,0.0351367913044343
C7_Restrictions on internal movement,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",percent of total,18,0.028795920768298403
C7_Restrictions on internal movement,Environment,Combustible renewables and waste,percent of total energy,19,0.0
C8_International travel controls,Environment,"Electricity production from oil, gas and coal sources",percent of total,1,0.09839082565855137
C8_International travel controls,Environment,Electric power consumption ,kWh per capita,2,0.08239657029503832
C8_International travel controls,Environment,Electricity production from coal sources ,percent of total,3,0.08104438182744346
C8_International travel controls,Environment,"PM2.5 air pollution, mean annual exposure",micrograms per cubic meter,4,0.07757897445262803
C8_International travel controls,Environment,CO2 emissions (kt),kt,5,0.07716810873543446
C8_International travel controls,Environment,Energy use ,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",6,0.06846068636147275
C8_International travel controls,Environment,People using at least basic sanitation services ,percent of population,7,0.0637004300245573
C8_International travel controls,Environment,"Energy imports, net ",percent of energy use,8,0.06332231177431831
C8_International travel controls,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",percent of total,9,0.05839110225404664
C8_International travel controls,Environment,"Adjusted net savings, including particulate emission damage",percent of GNI,10,0.056842088135066735
C8_International travel controls,Environment,Energy use (kg of oil equivalent per capita),kg of oil equivalent per capita,11,0.055083353164479196
C8_International travel controls,Environment,"Electricity production from renewable sources, excluding hydroelectric",kWh,12,0.0511770845232063
C8_International travel controls,Environment,Combustible renewables and waste,percent of total energy,13,0.05114201418950596
C8_International travel controls,Environment,Electricity production from oil sources,percent of total,14,0.046128814676955995
C8_International travel controls,Environment,Fossil fuel energy consumption,percent of total,15,0.03343307720519949
C8_International travel controls,Environment,Electricity production from nuclear sources ,percent of total,16,0.017706606460537698
C8_International travel controls,Environment,Renewable energy consumption ,percent of total final energy consumption,17,0.011676815333409732
C8_International travel controls,Environment,Access to electricity ,percent of population,18,0.006356754928148183
C8_International travel controls,Environment,CO2 emissions (metric tons per capita),metric tons per capita,19,0.0
E1_Income support,Environment,"Electricity production from oil, gas and coal sources",percent of total,1,0.09790053713223373
E1_Income support,Environment,Electric power consumption ,kWh per capita,2,0.07665055291740965
E1_Income support,Environment,Electricity production from coal sources ,percent of total,3,0.07534603728524676
E1_Income support,Environment,"Adjusted net savings, including particulate emission damage",percent of GNI,4,0.07473432237428955
E1_Income support,Environment,"PM2.5 air pollution, mean annual exposure",micrograms per cubic meter,5,0.07115525653399034
E1_Income support,Environment,Energy use ,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",6,0.062171917185915505
E1_Income support,Environment,"Electricity production from renewable sources, excluding hydroelectric",kWh,7,0.05874062820523716
E1_Income support,Environment,People using at least basic sanitation services ,percent of population,8,0.05812109469521281
E1_Income support,Environment,Energy use (kg of oil equivalent per capita),kg of oil equivalent per capita,9,0.05798001236841613
E1_Income support,Environment,CO2 emissions (kt),kt,10,0.05787753400486502
E1_Income support,Environment,Renewable energy consumption ,percent of total final energy consumption,11,0.04825651357347804
E1_Income support,Environment,Combustible renewables and waste,percent of total energy,12,0.04768860918384961
E1_Income support,Environment,CO2 emissions (metric tons per capita),metric tons per capita,13,0.04697952664879366
E1_Income support,Environment,Access to electricity ,percent of population,14,0.04485493554281793
E1_Income support,Environment,Electricity production from oil sources,percent of total,15,0.039248451613786775
E1_Income support,Environment,Electricity production from nuclear sources ,percent of total,16,0.03626576483615644
E1_Income support,Environment,Fossil fuel energy consumption,percent of total,17,0.031080439350145036
E1_Income support,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",percent of total,18,0.014947866548155688
E1_Income support,Environment,"Energy imports, net ",percent of energy use,19,0.0
E2_Debt/contract relief,Environment,"Electricity production from oil, gas and coal sources",percent of total,1,0.10059769477239977
E2_Debt/contract relief,Environment,Electric power consumption ,kWh per capita,2,0.08013128525322404
E2_Debt/contract relief,Environment,Electricity production from coal sources ,percent of total,3,0.07930763406081082
E2_Debt/contract relief,Environment,Fossil fuel energy consumption,percent of total,4,0.06929539215268607
E2_Debt/contract relief,Environment,Energy use (kg of oil equivalent per capita),kg of oil equivalent per capita,5,0.06915870829050669
E2_Debt/contract relief,Environment,CO2 emissions (kt),kt,6,0.06874219229212673
E2_Debt/contract relief,Environment,"Adjusted net savings, including particulate emission damage",percent of GNI,7,0.06504218864320101
E2_Debt/contract relief,Environment,Renewable energy consumption ,percent of total final energy consumption,8,0.06463356894498686
E2_Debt/contract relief,Environment,Energy use ,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",9,0.06348588181784949
E2_Debt/contract relief,Environment,CO2 emissions (metric tons per capita),metric tons per capita,10,0.054762776427041915
E2_Debt/contract relief,Environment,Electricity production from oil sources,percent of total,11,0.046768518919762865
E2_Debt/contract relief,Environment,"Energy imports, net ",percent of energy use,12,0.045284142280420436
E2_Debt/contract relief,Environment,"PM2.5 air pollution, mean annual exposure",micrograms per cubic meter,13,0.044700313175433236
E2_Debt/contract relief,Environment,Access to electricity ,percent of population,14,0.039811507903519526
E2_Debt/contract relief,Environment,Combustible renewables and waste,percent of total energy,15,0.03697194464903879
E2_Debt/contract relief,Environment,People using at least basic sanitation services ,percent of population,16,0.026682516594397247
E2_Debt/contract relief,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",percent of total,17,0.022333804557258783
E2_Debt/contract relief,Environment,Electricity production from nuclear sources ,percent of total,18,0.022289929265335465
E2_Debt/contract relief,Environment,"Electricity production from renewable sources, excluding hydroelectric",kWh,19,0.0
E3_Fiscal measures,Environment,"Electricity production from oil, gas and coal sources",percent of total,1,0.11938422129732512
E3_Fiscal measures,Environment,Electric power consumption ,kWh per capita,2,0.08916172629766943
E3_Fiscal measures,Environment,Electricity production from coal sources ,percent of total,3,0.08487853231886819
E3_Fiscal measures,Environment,Energy use ,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",4,0.07936200418717979
E3_Fiscal measures,Environment,Renewable energy consumption ,percent of total final energy consumption,5,0.07355040679461392
E3_Fiscal measures,Environment,CO2 emissions (kt),kt,6,0.07301016743693041
E3_Fiscal measures,Environment,Energy use (kg of oil equivalent per capita),kg of oil equivalent per capita,7,0.07098938658834286
E3_Fiscal measures,Environment,"Adjusted net savings, including particulate emission damage",percent of GNI,8,0.06561098220801871
E3_Fiscal measures,Environment,"Energy imports, net ",percent of energy use,9,0.060177805642683144
E3_Fiscal measures,Environment,Electricity production from oil sources,percent of total,10,0.05669938174643224
