Country,Policy,score,score_level
Niger,H2_Testing policy,0.0092479909240835,very low
Niger,H5_Investment in vaccines,0.0,very low
Nigeria,H7_Vaccination policy,0.09375643264900202,very high
Nigeria,H6_Facial Coverings,0.08281901696176304,very high
Nigeria,H8_Protection of elderly people,0.07484834624883842,very high
Nigeria,C3_Cancel public events,0.07351647913453596,very high
Nigeria,C5_Close public transport,0.06739243275188433,high
Nigeria,C1_School closing,0.06713413697297944,high
Nigeria,E1_Income support,0.061086316848908216,high
Nigeria,C4_Restrictions on gatherings,0.05550804021492408,high
Nigeria,C7_Restrictions on internal movement,0.05265058290114496,medium
Nigeria,E3_Fiscal measures,0.05223315874781921,medium
Nigeria,H3_Contact tracing,0.05178868945107582,medium
Nigeria,H2_Testing policy,0.04848226354795803,medium
Nigeria,H4_Emergency investment in healthcare,0.045613486057916895,low
Nigeria,E4_International support,0.04543460844064056,low
Nigeria,C6_Stay at home requirements,0.039216413102568126,low
Nigeria,C8_International travel controls,0.030565400424277318,low
Nigeria,E2_Debt/contract relief,0.02737618391299405,very low
Nigeria,C2_Workplace closing,0.021366071421775122,very low
Nigeria,H1_Public information campaigns,0.009211940208994409,very low
Nigeria,H5_Investment in vaccines,0.0,very low
Norway,H7_Vaccination policy,0.10623696405345245,very high
Norway,C6_Stay at home requirements,0.09099052026800407,very high
Norway,C3_Cancel public events,0.08715519862438709,very high
Norway,H3_Contact tracing,0.08001280375028531,very high
Norway,H8_Protection of elderly people,0.07559666020135207,high
Norway,C4_Restrictions on gatherings,0.0743486133256553,high
Norway,C7_Restrictions on internal movement,0.06978637495297305,high
Norway,C1_School closing,0.06463894249753083,high
Norway,C8_International travel controls,0.05946646898444408,medium
Norway,C2_Workplace closing,0.0513333686991752,medium
Norway,H6_Facial Coverings,0.049380916643286164,medium
Norway,C5_Close public transport,0.04253816241784369,medium
Norway,E1_Income support,0.033469146742243897,low
Norway,E3_Fiscal measures,0.031669197198013095,low
Norway,H5_Investment in vaccines,0.028242670512014817,low
Norway,E4_International support,0.021825926245374383,low
Norway,H4_Emergency investment in healthcare,0.01701251984941989,very low
Norway,H2_Testing policy,0.014168579194959747,very low
Norway,E2_Debt/contract relief,0.002126965839584936,very low
Norway,H1_Public information campaigns,0.0,very low
Oman,H2_Testing policy,0.08608476291117124,very high
Oman,C6_Stay at home requirements,0.07112167149028338,very high
Oman,H7_Vaccination policy,0.07078361815756583,very high
Oman,H1_Public information campaigns,0.0679861309850005,very high
Oman,C5_Close public transport,0.06439182714037958,high
Oman,H6_Facial Coverings,0.05814567866829325,high
Oman,C1_School closing,0.05722964356599787,high
Oman,C7_Restrictions on internal movement,0.055814287941993106,high
Oman,C2_Workplace closing,0.054982606291442325,medium
Oman,E1_Income support,0.05416316103398704,medium
Oman,C8_International travel controls,0.05197469943083511,medium
Oman,C3_Cancel public events,0.050825552201945554,medium
Oman,E4_International support,0.050123293517306544,low
Oman,H3_Contact tracing,0.049902116582901695,low
Oman,E3_Fiscal measures,0.04524741706501291,low
Oman,E2_Debt/contract relief,0.04506011172186844,low
Oman,H4_Emergency investment in healthcare,0.03704128827116346,very low
Oman,C4_Restrictions on gatherings,0.024365749127031943,very low
Oman,H5_Investment in vaccines,0.004756383895820162,very low
Oman,H8_Protection of elderly people,0.0,very low
Pakistan,H7_Vaccination policy,0.08178663099342838,very high
Pakistan,H6_Facial Coverings,0.0800203300293568,very high
Pakistan,C7_Restrictions on internal movement,0.07261268433827316,very high
Pakistan,C8_International travel controls,0.06963427030947823,very high
Pakistan,C2_Workplace closing,0.06233976795250073,high
Pakistan,H3_Contact tracing,0.06015185696940331,high
Pakistan,E2_Debt/contract relief,0.05921177893626069,high
Pakistan,C4_Restrictions on gatherings,0.058700665992458524,high
Pakistan,C1_School closing,0.058612184599424966,medium
Pakistan,C5_Close public transport,0.05659996981772492,medium
Pakistan,H8_Protection of elderly people,0.05611491325885155,medium
Pakistan,H5_Investment in vaccines,0.05506673365012575,medium
Pakistan,C6_Stay at home requirements,0.04874294795771253,low
Pakistan,E1_Income support,0.04330959505140278,low
Pakistan,E4_International support,0.040350615769379414,low
Pakistan,E3_Fiscal measures,0.0392823996150753,low
Pakistan,H2_Testing policy,0.026808603948984447,very low
Pakistan,H4_Emergency investment in healthcare,0.021573328011344383,very low
Pakistan,H1_Public information campaigns,0.0090807227988143,very low
Pakistan,C3_Cancel public events,0.0,very low
Panama,H3_Contact tracing,0.1541793937884004,very high
Panama,H8_Protection of elderly people,0.08073006396074986,very high
Panama,H2_Testing policy,0.07968204149249308,very high
Panama,H6_Facial Coverings,0.07385185078453761,very high
Panama,C7_Restrictions on internal movement,0.06623639084238724,high
Panama,C4_Restrictions on gatherings,0.06329012403798061,high
Panama,C2_Workplace closing,0.060932592777047025,high
Panama,C5_Close public transport,0.05944918067096553,high
Panama,H7_Vaccination policy,0.05759465976322314,medium
Panama,C6_Stay at home requirements,0.05708131124226533,medium
Panama,C8_International travel controls,0.0436818330431366,medium
Panama,E1_Income support,0.042983617341395976,medium
Panama,E3_Fiscal measures,0.03325163263429763,low
Panama,H4_Emergency investment in healthcare,0.026626044094011793,low
Panama,C1_School closing,0.02620961569356053,low
Panama,H1_Public information campaigns,0.022960164977233407,low
Panama,E4_International support,0.021380474009478376,very low
Panama,H5_Investment in vaccines,0.019607033529122478,very low
Panama,E2_Debt/contract relief,0.010271975317713188,very low
Panama,C3_Cancel public events,0.0,very low
Papua New Guinea,H7_Vaccination policy,0.08776818264823656,very high
Papua New Guinea,C3_Cancel public events,0.08457659341656446,very high
Papua New Guinea,C8_International travel controls,0.06829854588836935,very high
Papua New Guinea,H6_Facial Coverings,0.06774117433786538,very high
Papua New Guinea,C1_School closing,0.06490032392748969,high
Papua New Guinea,C7_Restrictions on internal movement,0.05728603458066299,high
Papua New Guinea,C6_Stay at home requirements,0.05441454144142496,high
Papua New Guinea,H3_Contact tracing,0.05240490505165763,high
Papua New Guinea,C2_Workplace closing,0.05231423845947595,medium
Papua New Guinea,E2_Debt/contract relief,0.051969278583244904,medium
Papua New Guinea,C5_Close public transport,0.050757920779144455,medium
Papua New Guinea,H8_Protection of elderly people,0.049869877526146404,medium
Papua New Guinea,E1_Income support,0.04686716981126157,low
Papua New Guinea,C4_Restrictions on gatherings,0.046470455533191846,low
Papua New Guinea,H2_Testing policy,0.04355045347384139,low
Papua New Guinea,E3_Fiscal measures,0.04172583071381732,low
Papua New Guinea,H1_Public information campaigns,0.035808589987254155,very low
Papua New Guinea,E4_International support,0.027860330367996927,very low
Papua New Guinea,H4_Emergency investment in healthcare,0.015415553472354307,very low
Papua New Guinea,H5_Investment in vaccines,0.0,very low
Paraguay,H7_Vaccination policy,0.10270557542874252,very high
Paraguay,C1_School closing,0.1015600317154052,very high
Paraguay,H6_Facial Coverings,0.09643967035633566,very high
Paraguay,C8_International travel controls,0.08945696999750634,very high
Paraguay,C4_Restrictions on gatherings,0.07892460657816909,high
Paraguay,C2_Workplace closing,0.06384231312502903,high
Paraguay,C5_Close public transport,0.06157643203482407,high
Paraguay,C3_Cancel public events,0.06107430003482562,high
Paraguay,H3_Contact tracing,0.06061557459163305,medium
Paraguay,E2_Debt/contract relief,0.05752183604854636,medium
Paraguay,H4_Emergency investment in healthcare,0.05228225019602931,medium
Paraguay,H5_Investment in vaccines,0.04402753232731672,medium
Paraguay,E3_Fiscal measures,0.027886196422357325,low
Paraguay,C7_Restrictions on internal movement,0.026719488896318724,low
Paraguay,C6_Stay at home requirements,0.023642863257034193,low
Paraguay,E1_Income support,0.020053926500884493,low
Paraguay,H8_Protection of elderly people,0.017226231286277024,very low
Paraguay,H2_Testing policy,0.01219774624449939,very low
Paraguay,H1_Public information campaigns,0.002246454958266076,very low
Paraguay,E4_International support,0.0,very low
Peru,H7_Vaccination policy,0.07892852014703061,very high
Peru,H3_Contact tracing,0.07889788214317592,very high
Peru,C8_International travel controls,0.07643232008184585,very high
Peru,C2_Workplace closing,0.06337944243046072,very high
Peru,H6_Facial Coverings,0.061700192300164616,high
Peru,H8_Protection of elderly people,0.0601364814872551,high
Peru,E2_Debt/contract relief,0.05596389677860255,high
Peru,C5_Close public transport,0.055416829987918935,high
Peru,H2_Testing policy,0.05538203282116384,medium
Peru,C4_Restrictions on gatherings,0.054830365627617395,medium
Peru,C7_Restrictions on internal movement,0.051367139647495785,medium
Peru,H4_Emergency investment in healthcare,0.04824995991463461,medium
Peru,C6_Stay at home requirements,0.046831366297644964,low
Peru,H5_Investment in vaccines,0.04527917581146442,low
Peru,E3_Fiscal measures,0.04104298429119383,low
Peru,C1_School closing,0.0399153624528869,low
Peru,H1_Public information campaigns,0.03436831260975849,very low
Peru,E4_International support,0.03228545098900873,very low
Peru,E1_Income support,0.01959228418067658,very low
Peru,C3_Cancel public events,0.0,very low
Philippines,H7_Vaccination policy,0.09269217244309984,very high
Philippines,H6_Facial Coverings,0.07147157472989055,very high
Philippines,C7_Restrictions on internal movement,0.06849714417484636,very high
Philippines,H8_Protection of elderly people,0.06797213846624169,very high
Philippines,E1_Income support,0.06659705977408585,high
Philippines,H2_Testing policy,0.06577559499655972,high
Philippines,C4_Restrictions on gatherings,0.06496478941289364,high
Philippines,C5_Close public transport,0.06357663353593564,high
Philippines,H3_Contact tracing,0.062013260145947734,medium
Philippines,C8_International travel controls,0.05722665264278855,medium
Philippines,E3_Fiscal measures,0.05685526314753497,medium
Philippines,C6_Stay at home requirements,0.04831988865238306,medium
Philippines,E2_Debt/contract relief,0.046041316624417614,low
Philippines,H5_Investment in vaccines,0.044254957694203075,low
Philippines,C2_Workplace closing,0.039498518766749785,low
Philippines,H4_Emergency investment in healthcare,0.03294028528344771,low
Philippines,C3_Cancel public events,0.021567898125634626,very low
Philippines,C1_School closing,0.015404470289691972,very low
Philippines,H1_Public information campaigns,0.014330381093647449,very low
Philippines,E4_International support,0.0,very low
Poland,H7_Vaccination policy,0.10210099688925593,very high
Poland,E1_Income support,0.08529989291081737,very high
Poland,C1_School closing,0.0772177170962749,very high
Poland,C8_International travel controls,0.07537998232575636,very high
Poland,C7_Restrictions on internal movement,0.0732256337980565,high
Poland,H6_Facial Coverings,0.06482701754467021,high
Poland,C2_Workplace closing,0.06446124605739036,high
Poland,C4_Restrictions on gatherings,0.06283368469037214,high
Poland,H2_Testing policy,0.05494652821979457,medium
Poland,H8_Protection of elderly people,0.0541569093503968,medium
Poland,E3_Fiscal measures,0.05175015884599403,medium
Poland,H5_Investment in vaccines,0.04766963997380542,medium
Poland,C3_Cancel public events,0.04486008553052266,low
Poland,H3_Contact tracing,0.03806974964055206,low
Poland,C6_Stay at home requirements,0.03504379137230327,low
Poland,E2_Debt/contract relief,0.03193029545609636,low
Poland,H4_Emergency investment in healthcare,0.019567609975909506,very low
Poland,H1_Public information campaigns,0.014007947343150504,very low
Poland,E4_International support,0.0026511129788812002,very low
Poland,C5_Close public transport,0.0,very low
Portugal,H7_Vaccination policy,0.10005214390049269,very high
Portugal,H6_Facial Coverings,0.08958422305507362,very high
Portugal,C2_Workplace closing,0.08631877919334449,very high
Portugal,C1_School closing,0.08039150640899678,very high
Portugal,H3_Contact tracing,0.0712177040840567,high
Portugal,C6_Stay at home requirements,0.06291015750497406,high
Portugal,C7_Restrictions on internal movement,0.058290426117266377,high
Portugal,H2_Testing policy,0.049942880262249655,high
Portugal,C4_Restrictions on gatherings,0.04983203580773011,medium
Portugal,E3_Fiscal measures,0.04680797748554496,medium
Portugal,H5_Investment in vaccines,0.04507280105319146,medium
Portugal,H4_Emergency investment in healthcare,0.04128935418715092,medium
Portugal,E2_Debt/contract relief,0.0412722359995792,low
Portugal,E1_Income support,0.03883350486084197,low
Portugal,H8_Protection of elderly people,0.038806762654708435,low
Portugal,C8_International travel controls,0.03080812331604034,low
Portugal,C3_Cancel public events,0.028702444573890946,very low
Portugal,E4_International support,0.026507819118554498,very low
Portugal,H1_Public information campaigns,0.013359120416312733,very low
Portugal,C5_Close public transport,0.0,very low
Qatar,E2_Debt/contract relief,0.10701143129640298,very high
Qatar,H8_Protection of elderly people,0.08767860276098464,very high
Qatar,H2_Testing policy,0.08514853946646465,very high
Qatar,C8_International travel controls,0.07270742902786938,very high
Qatar,H6_Facial Coverings,0.07212481887099116,high
Qatar,C1_School closing,0.06864530224637178,high
Qatar,C3_Cancel public events,0.05653363102405118,high
Qatar,C6_Stay at home requirements,0.05330130081259592,high
Qatar,C2_Workplace closing,0.050009359880366006,medium
Qatar,C7_Restrictions on internal movement,0.048420544007021775,medium
Qatar,E1_Income support,0.043279688352486724,medium
Qatar,C4_Restrictions on gatherings,0.03848437220349925,medium
Qatar,H7_Vaccination policy,0.03688691043430306,low
